# lam [micron] flux [njy] flux_err [njy]
1.505874571 44.596271133 10.168337132
1.526160021 70.907267984 10.585921678
1.546462923 69.358833353 10.900558945
1.566771908 24.494520282 13.128569064
1.587076247 29.976911713 15.495477299
1.607365740 -1.061297485 15.683674701
1.627631077 32.831797905 13.188237829
1.647863609 9.652306386 12.456719048
1.668055179 25.514380591 12.712868604
1.688198434 74.339129832 12.236141372
1.708286647 57.828362157 11.695051896
1.728313537 55.626069388 11.139789819
1.748273521 32.342124494 12.560611277
1.768161541 45.027696255 14.257152654
1.787972940 0.777135465 14.050929178
1.807703659 -7.986134994 14.607437266
1.827350010 28.715311534 15.206445314
1.846908739 46.259359157 15.143240881
1.866376999 48.229758774 13.018224202
1.885752252 11.774171138 12.962634181
1.905032357 18.434166301 14.143624585
1.924215404 2.026551757 15.146350632
1.943299838 -2.376377773 16.294392866
1.962284301 26.083846272 15.681202342
1.981167723 67.671004661 15.097098901
1.999949218 -27.789911164 7.577256227
2.018628114 17.121792653 8.884540561
2.037203922 65.825121338 10.194066860
2.055676301 48.880433650 10.086838157
2.074045083 24.627108061 10.211096162
2.092310217 41.871869170 10.149095229
2.110471781 60.456345717 10.245753439
2.128529967 17.559617620 10.830783710
2.146485062 27.423443541 10.970300132
2.164337443 43.548594687 11.056935527
2.182087568 34.799429678 11.230746184
2.199735968 58.379541838 11.500763733
2.217283234 42.747611306 12.195162322
2.234730017 44.509371888 12.502605746
2.252077016 23.823310265 12.715984193
2.269324975 41.789143301 11.845037103
2.286474676 34.158054583 11.290826167
2.303526931 43.582542446 11.477815931
2.320482588 40.685981143 11.810687259
2.337342513 45.857734954 11.661966844
2.354107599 37.731476766 12.053322492
2.370778755 4.515060574 12.166655956
2.387356903 17.700913233 12.817136563
2.403842976 43.560679401 13.234369544
2.420237919 4.934535858 13.360492192
2.436542680 23.170610249 13.188261902
2.452758213 35.549047429 13.351583353
2.468885476 20.953389944 13.758857411
2.484925428 -0.805372918 14.178491169
2.500879031 31.871265544 13.686624075
2.516747242 49.311670440 13.594832661
2.532531013 39.491097585 14.115074082
2.548231296 39.834226145 13.933419848
2.563849033 54.239058576 14.465074553
2.579385162 4.713560162 14.948933963
2.594840615 46.852105327 15.144089106
2.610216322 -0.698052590 14.999367888
2.625513202 51.105165369 14.281957598
2.640732162 65.769122946 13.739509404
2.655874099 61.604423323 14.660455932
2.670939901 3.272416717 15.190444872
2.685930461 21.546050669 15.671925742
2.700846646 38.416880213 15.436257052
2.715689312 74.401159909 15.291685600
2.730459314 38.612400647 15.418983393
2.745157495 36.889864865 16.270582569
2.759784680 28.091345465 16.102937217
2.774341688 10.414513623 16.295774119
2.788829335 -15.263507387 16.320745181
2.803248409 -14.674959989 16.533773385
2.817599703 12.826726814 17.288898872
2.831883993 50.416563017 17.237555498
2.846102033 49.865037047 17.323263134
2.860254593 45.118740183 18.868278396
2.874342405 35.167163927 19.553429423
2.888366209 30.068206818 17.734932151
2.902326722 23.737011215 16.881278922
2.916224657 69.633780232 16.885947305
2.930060714 28.441170603 17.681098796
2.943835582 94.977549612 17.782507171
2.957549945 44.187829715 18.312682126
2.971204469 61.768711766 18.311051950
2.984799817 61.437542282 18.254088677
2.998336636 76.052897985 17.639094129
3.011815567 21.163408378 17.864957061
3.025237241 17.351418474 19.463224546
3.038602276 29.216558001 19.534802927
3.051911289 42.846310668 18.951936578
3.065164872 11.110453126 19.874482846
3.078363631 36.751982700 21.861990929
3.091508141 -1.368931928 20.948112930
3.104598979 50.299977970 19.789384207
3.117636714 55.148663317 18.931581286
3.130621894 51.412887022 19.300633382
3.143555080 48.618522785 19.597491848
3.156436806 30.483609096 20.975797882
3.169267600 81.898404495 20.196498462
3.182047999 70.762335057 21.728761705
3.194778511 42.951410875 20.287143478
3.207459640 9.191885057 20.047769653
3.220091898 6.703198843 21.093181847
3.232675775 42.778109637 22.450691786
3.245211750 30.317750898 20.002796024
3.257700306 48.647790362 20.361723563
3.270141919 22.513015895 21.198843931
3.282537049 5.746049703 22.771803137
3.294886149 -14.586742347 23.316887749
3.307189675 40.128926203 23.191601424
3.319448074 28.435484505 22.295725376
3.331661779 72.978159315 21.654205080
3.343831218 92.663661274 22.733843460
3.355956818 13.022960473 23.517167793
3.368039001 1.938157974 23.122909573
3.380078179 14.356118113 23.914968254
3.392074756 32.319799896 23.639989941
3.404029129 23.338309210 23.091035430
3.415941693 -13.487501889 22.467718622
3.427812842 56.148955184 22.149689795
3.439642961 36.352921547 22.085687758
3.451432423 4.054760953 22.027216175
3.463181602 -0.569045039 22.758766602
3.474890863 8.789450851 25.073126753
3.486560566 -10.627511368 25.096870661
3.498191070 -1.734363995 24.994556764
3.509782730 53.037235563 24.974695881
3.521335893 45.387439429 25.262900190
3.532850899 -29.906120988 25.627024684
3.544328085 -3.078663946 26.499126482
3.555767784 27.951959823 27.055341055
3.567170323 34.688140454 26.973087760
3.578536026 -8.082308859 27.718147772
3.589865211 21.582651117 25.597398274
3.601158193 1.288659907 26.103461395
3.612415282 10.391031421 25.869427741
3.623636785 54.556700010 24.526194305
3.634823004 1.305587634 25.747720521
3.645974237 5.262374049 26.182283504
3.657090776 44.010169958 26.182191339
3.668172916 56.806983135 26.319185524
3.679220940 1.643697922 26.180235413
3.690235132 39.932229551 26.642867848
3.701215771 7.425123498 29.406558644
3.712163130 30.274847626 28.382135967
3.723077483 27.836455442 27.121363579
3.733959096 39.330439175 27.044869819
3.744808235 30.344962126 26.662929282
3.755625160 48.375695523 25.883563578
3.766410130 43.113204869 26.195742024
3.777163399 27.088269141 26.175356206
3.787885220 -42.735166445 27.250528192
3.798575839 18.116911647 26.442396991
3.809235501 -1.616148682 28.002048707
3.819864448 12.909091459 28.729480555
3.830462920 41.690696347 28.714604757
3.841031151 51.438815315 28.867929057
3.851569374 -14.902650323 28.926229655
3.862077818 49.797467840 29.202095992
3.872556712 59.447033974 30.711979722
3.883006277 -5.069718250 30.232595726
3.893426736 -13.129003454 28.920412323
3.903818309 17.443873150 28.797520037
3.914181214 48.785955198 28.783107355
3.924515664 23.560524948 29.085424423
3.934821871 3.331543757 27.976667842
3.945100041 21.169613975 28.915392426
3.955350380 4.088841446 30.867603667
3.965573092 28.782876356 31.519860040
3.975768377 38.044059080 32.727499023
3.985936434 26.548798114 31.418817845
3.996077463 78.406119309 32.277512939
4.006191657 57.484664869 32.441877525
4.016279207 4.340976569 32.758713017
4.026340303 50.080529517 33.388185636
4.036375130 50.313500465 33.342955267
4.046383873 -14.318608956 32.914164921
4.056366721 4.581648858 33.308679530
4.066323853 68.526414516 31.177751670
4.076255446 -16.947234229 31.136089605
4.086161677 7.394436236 31.996602460
4.096042720 52.535318854 32.987194533
4.105898752 125.909471777 34.749924904
4.115729943 19.007494663 37.721328061
4.125536461 -4.977163707 36.161652134
4.135318473 47.406487158 34.621643945
4.145076143 73.162480245 34.469214375
4.154809639 56.842101976 35.058794971
4.164519121 69.024303671 34.200167694
4.174204749 29.283853982 37.176885520
4.183866678 27.908853369 39.029364888
4.193505070 32.105038116 41.300690828
4.203120079 35.493863908 39.831659707
4.212711856 96.050271503 38.521500781
4.222280552 58.756665271 35.960703893
4.231826319 51.202219241 35.686509618
4.241349307 56.826311636 37.652598412
4.250849659 -37.932241969 36.052733522
4.260327520 -16.257817836 35.829841469
4.269783039 10.778981803 37.075240814
4.279216355 -0.849193616 40.507165287
4.288627607 93.142415376 40.592368965
4.298016938 27.891930567 38.488252058
4.307384484 4.706816018 39.477236172
4.316730381 -15.221018035 40.279813131
4.326054762 -15.391916481 39.628417970
4.335357766 72.038981260 40.615200694
4.344639523 53.333047097 38.803319414
4.353900160 -23.940002836 38.023855246
4.363139812 -29.693861785 38.811126297
4.372358606 -50.694369789 39.015376201
4.381556666 59.063996408 40.712428545
4.390734121 32.379358692 40.351512007
4.399891096 10.184700009 40.456633770
4.409027709 30.251178300 40.738479903
4.418144089 98.889718028 38.749608242
4.427240353 133.931041952 39.715719794
4.436316618 72.241393571 39.317922112
4.445373008 73.043781355 39.866988535
4.454409638 143.589013662 40.575264955
4.463426622 57.755282273 42.010423208
4.472424079 -54.828439497 46.814293839
4.481402120 75.707746925 45.739862172
4.490360858 40.885861735 43.067093651
4.499300407 8.024528040 44.047269501
4.508220875 36.571863771 45.275590290
4.517122372 2.506113261 48.018420802
4.526005010 124.046484536 45.303392324
4.534868890 68.657459349 45.447150206
4.543714125 115.474013257 46.400666405
4.552540817 -75.407204160 44.815152312
4.561349072 -75.312495120 45.620165839
4.570138992 68.405725918 45.768156272
4.578910680 50.021891042 47.894851871
4.587664239 -67.927796222 47.926790335
4.596399769 -38.956287467 52.787218658
4.605117369 14.409468880 49.715556696
4.613817141 29.681287164 48.689591705
4.622499176 -52.354880889 52.622460843
4.631163579 4.032411782 49.968326910
4.639810441 3.810297964 45.267700945
4.648439860 -43.727834524 43.043709581
4.657051930 75.966256062 46.702199553
4.665646743 -22.321594005 50.101429014
4.674224395 100.592272199 52.407379567
4.682784972 223.443870091 52.486188414
4.691328573 184.153162223 55.510857917
4.699855281 -8.613836500 58.953359669
4.708365192 116.212431826 54.520333670
4.716858390 -1.471058375 48.722745443
4.725334965 -12.751601104 49.140117162
4.733795003 47.139888888 48.334827434
4.742238592 68.525213268 51.450994031
4.750665817 10.270310291 54.606761695
4.759076762 11.818808808 52.636905294
4.767471513 -13.142452451 52.689699444
4.775850152 -96.153100606 50.676531709
4.784212762 26.051383685 49.382891418
4.792559424 105.867744115 54.481233206
4.800890223 -27.189925058 54.291825800
4.809205235 69.908241966 53.883693205
4.817504544 -36.488951983 57.069560022
4.825788225 -23.622798743 55.374250762
4.834056363 -24.138014239 53.892528475
4.842309029 26.510625826 52.805174083
4.850546307 122.469409960 53.742622738
4.858768267 82.883381213 54.198095706
4.866974991 12.100941488 56.621022380
4.875166549 -10.586091614 52.724910952
4.883343021 15.076381977 54.355332988
4.891504477 -34.589718392 55.054400317
4.899650994 42.174612720 56.407690033
4.907782642 65.414898865 55.756424953
4.915899497 -70.015758083 53.154927656
4.924001626 8.378711325 50.771985252
4.932089104 96.208076421 51.938987485
4.940162000 -64.248174320 54.603892964
4.948220384 -46.826264037 55.491143385
4.956264327 59.046073779 58.821591843
4.964293895 -43.119401502 58.067403404
4.972309160 -26.774584850 57.728461652
4.980310187 74.478125715 57.843587438
4.988297046 22.625206956 58.311008639
4.996269800 -84.281289796 60.480764947
5.004228520 186.441591946 59.061099920
5.012173267 147.195010242 57.447240531
5.020104111 141.358036014 59.695273870
5.028021112 -84.651683317 61.844767706
5.035924339 -58.168166697 61.058391876
5.043813851 -34.624908861 59.200919949
5.051689714 -102.108338320 57.592916161
5.059551991 31.954834161 55.818335476
5.067400741 43.283831257 56.945408817
5.075236031 66.940785153 59.010929961
5.083057918 -31.670727331 58.306787954
5.090866465 38.856606992 59.507812243
5.098661731 58.792022790 63.303305038
5.106443777 -70.685250554 62.659934895
5.114212663 135.002957503 63.130472349
5.121968445 29.992250676 63.102704611
5.129711185 110.343562410 66.051935671
5.137440940 35.886460694 63.556992150
5.145157766 14.580009026 61.010634582
5.152861724 149.791603795 61.914193710
5.160552867 -72.451426360 66.175770019
5.168231254 28.931167931 65.210094698
5.175896941 72.687379801 63.731027433
5.183549981 115.013623472 67.676733063
5.191190433 50.415463750 70.155075242
5.198818348 -1.213393186 68.123194178
5.206433783 73.532138902 65.988798105
5.214036791 86.242429756 71.648072371
5.221627425 61.907863446 67.843758341
5.229205740 -42.925527952 65.663699749
5.236771787 79.829520210 67.940035230
5.244325619 285.308204913 60.222465888
5.251867290 294.760636885 62.172506330
5.259396847 -19.533453591 62.785113678
5.266914348 129.311062084 64.229750945
5.274419839 62.225901758 63.995082495
5.281913371 111.063721635 63.395178513
5.289394996 0.000000000 0.000000000
5.296864763 0.000000000 0.000000000
5.304322722 0.000000000 0.000000000
5.311768922 0.000000000 0.000000000
5.319203411 0.000000000 0.000000000
5.326626239 0.000000000 0.000000000
5.334037454 0.000000000 0.000000000
