# lam [micron] flux [njy]
0.580000000 0.000000000
0.583869364 0.000000000
0.587813358 0.000000000
0.591834122 0.000000000
0.595934198 0.000000000
0.600115861 0.000000000
0.604381494 0.000000000
0.608733619 0.000000000
0.613175112 0.000000000
0.617708672 0.000000000
0.622337118 0.000000000
0.627063389 0.000000000
0.631890553 0.000000000
0.636821832 0.000000000
0.641860668 0.000000000
0.647010497 0.000000000
0.652274892 0.000000000
0.657657572 0.000000000
0.663162395 0.000000000
0.668793369 0.000000000
0.674554649 0.000000000
0.680450545 0.000000000
0.686485517 0.000000000
0.692664186 0.000000000
0.698991359 0.000000000
0.705472096 0.000000000
0.712111516 0.000000000
0.718914897 0.000000000
0.725887680 0.000000000
0.733035527 0.000000000
0.740364384 0.000000000
0.747880181 0.000000000
0.755589055 0.000000000
0.763497466 0.000000000
0.771611800 0.000000000
0.779938805 0.000000000
0.788485194 0.000000000
0.797257950 0.000000000
0.806264026 0.000000000
0.815510601 0.000000000
0.825004823 0.000000000
0.834753896 0.000000000
0.844765060 0.000000000
0.855045499 0.000000000
0.865602328 0.000000000
0.876442553 0.000000000
0.887573007 0.000000000
0.899000301 0.000000000
0.910730763 0.000000000
0.922770374 0.000000000
0.935124715 0.000000000
0.947798821 0.000000000
0.960797114 0.000000000
0.974123510 0.000000000
0.987781082 0.000000000
1.001772085 0.000000000
1.016097958 0.000000000
1.030759138 0.000000000
1.045754924 0.000000000
1.061083737 0.000000000
1.076742805 0.000000000
1.092727931 0.000000000
1.109033918 0.000000000
1.125654362 0.000000000
1.142581647 0.000000000
1.159806987 0.000000000
1.177320482 0.000000000
1.195110957 0.000000000
1.213166383 0.000000000
1.231473936 0.000000000
1.250020053 0.000000000
1.268789996 0.000000000
1.287769020 0.000000000
1.306941684 0.000000000
1.326292283 38.343060862
1.345804988 59.443511167
1.365463881 43.132716903
1.385253083 43.642263518
1.405157101 43.011483652
1.425160340 39.973699047
1.445247986 36.430387923
1.465405500 37.793857569
1.485618795 44.786418569
1.505874571 41.640204344
1.526160021 42.335471518
1.546462923 40.413177265
1.566771908 41.524482148
1.587076247 43.180601248
1.607365740 45.907335961
1.627631077 41.942304795
1.647863609 42.769386348
1.668055179 15.241393692
1.688198434 41.181955657
1.708286647 38.969332648
1.728313537 43.469464585
1.748273521 40.762536071
1.768161541 39.114763050
1.787972940 44.631237727
1.807703659 38.671853437
1.827350010 41.922014034
1.846908739 33.295431165
1.866376999 41.294551768
1.885752252 39.563046374
1.905032357 42.772172632
1.924215404 40.554949077
1.943299838 41.724054718
1.962284301 42.616882011
1.981167723 42.041770202
1.999949218 40.292138045
2.018628114 41.353545216
2.037203922 39.654683028
2.055676301 41.621594530
2.074045083 40.154746870
2.092310217 41.371831426
2.110471781 38.232403975
2.128529967 40.411982698
2.146485062 40.446016543
2.164337443 39.589824501
2.182087568 39.943259044
2.199735968 38.635911082
2.217283234 40.597931164
2.234730017 40.514888035
2.252077016 38.566621844
2.269324975 40.202212217
2.286474676 39.350384141
2.303526931 39.924882564
2.320482588 40.070954531
2.337342513 39.666701250
2.354107599 39.185637233
2.370778755 39.513145718
2.387356903 39.094843112
2.403842976 39.169186605
2.420237919 38.506851491
2.436542680 38.857591051
2.452758213 38.310581517
2.468885476 38.450601107
2.484925428 38.099831731
2.500879031 38.225354163
2.516747242 37.478359797
2.532531013 37.540770304
2.548231296 37.161575778
2.563849033 37.107737557
2.579385162 37.624156728
2.594840615 36.950734237
2.610216322 36.895630579
2.625513202 36.414835814
2.640732162 36.531379520
2.655874099 36.209395132
2.670939901 36.092055142
2.685930461 36.197928521
2.700846646 35.800559129
2.715689312 36.432875917
2.730459314 36.068380493
2.745157495 35.244318234
2.759784680 35.470716637
2.774341688 35.252142014
2.788829335 34.913546974
2.803248409 35.056591665
2.817599703 34.782036471
2.831883993 34.672500104
2.846102033 34.740265067
2.860254593 34.794994035
2.874342405 34.379751518
2.888366209 34.458523776
2.902326722 34.458146012
2.916224657 34.119243966
2.930060714 34.161716843
2.943835582 34.145269806
2.957549945 35.263962233
2.971204469 33.648724807
2.984799817 33.573254911
2.998336636 33.611242399
3.011815567 33.299270872
3.025237241 33.079384186
3.038602276 33.173629094
3.051911289 33.152595388
3.065164872 33.067457331
3.078363631 32.700677426
3.091508141 32.726205526
3.104598979 32.661140643
3.117636714 32.645838991
3.130621894 32.623907815
3.143555080 32.448637200
3.156436806 32.027018001
3.169267600 32.378911709
3.182047999 31.957010543
