# lam [micron] flux [njy]
0.580000000 3.111752461
0.583869364 3.154425303
0.587813358 3.158976719
0.591834122 3.193287811
0.595934198 3.201868801
0.600115861 3.209055569
0.604381494 3.270679734
0.608733619 3.288347941
0.613175112 3.274327550
0.617708672 3.370327138
0.622337118 3.345880240
0.627063389 3.432032444
0.631890553 3.467783741
0.636821832 3.532338370
0.641860668 3.605301267
0.647010497 3.620025840
0.652274892 3.704591966
0.657657572 3.748811131
0.663162395 3.653906417
0.668793369 3.568005134
0.674554649 3.898369502
0.680450545 3.942745775
0.686485517 4.045899164
0.692664186 4.090886767
0.698991359 4.162439873
0.705472096 4.214867344
0.712111516 4.303221028
0.718914897 4.326983923
0.725887680 4.408302757
0.733035527 4.462954326
0.740364384 4.542865048
0.747880181 4.568013692
0.755589055 4.645625004
0.763497466 4.734730997
0.771611800 4.751215650
0.779938805 4.876046651
0.788485194 4.984486122
0.797257950 5.093099177
0.806264026 5.029050838
0.815510601 5.189030199
0.825004823 5.372039391
0.834753896 5.524008579
0.844765060 5.599087697
0.855045499 5.758520292
0.865602328 5.885471740
0.876442553 6.032466338
0.887573007 6.145789983
0.899000301 6.366147684
0.910730763 7.041885347
0.922770374 6.751389587
0.935124715 6.967439593
0.947798821 7.218972004
0.960797114 7.429379390
0.974123510 7.649252717
0.987781082 7.875370778
1.001772085 8.113278943
1.016097958 8.350703364
1.030759138 8.600815476
1.045754924 8.894086100
1.061083737 9.222406403
1.076742805 9.512835484
1.092727931 9.826787292
1.109033918 10.091556415
1.125654362 10.393114768
1.142581647 10.846060833
1.159806987 11.298622835
1.177320482 11.550271018
1.195110957 8.053492391
1.213166383 35.118809652
1.231473936 10.993120149
1.250020053 20.064008117
1.268789996 11.313697715
1.287769020 21.056950805
1.306941684 11.661992682
1.326292283 14.068176460
1.345804988 11.457010288
1.365463881 11.619748465
1.385253083 11.842727114
1.405157101 27.278437345
1.425160340 12.633706691
1.445247986 14.167379595
1.465405500 12.688067614
1.485618795 12.936307734
1.505874571 13.066894004
1.526160021 14.616325470
1.546462923 13.481862659
1.566771908 13.493102906
1.587076247 13.800851715
1.607365740 174.621936569
1.627631077 275.805780905
1.647863609 14.531343122
1.668055179 14.719483091
1.688198434 15.189800578
1.708286647 15.104310305
1.728313537 15.369909143
1.748273521 15.568957806
1.768161541 15.847118318
1.787972940 16.087644145
1.807703659 16.321301471
1.827350010 16.547429612
1.846908739 16.653447458
1.866376999 16.871114006
1.885752252 17.264790348
1.905032357 32.730335807
1.924215404 17.699391894
1.943299838 17.938354266
1.962284301 18.173458486
1.981167723 18.352859190
1.999949218 18.505181866
2.018628114 18.744317019
2.037203922 21.625383696
2.055676301 20.312644570
2.074045083 19.267716903
2.092310217 19.519517748
2.110471781 19.717642953
2.128529967 1412.787624406
2.146485062 20.850895264
2.164337443 33.488080916
2.182087568 78.497808335
2.199735968 20.926806353
2.217283234 21.151308259
2.234730017 21.366254327
2.252077016 21.601031723
2.269324975 21.807900607
2.286474676 27.205789662
2.303526931 28.157580080
2.320482588 24.937401465
2.337342513 22.649076536
2.354107599 22.834340085
2.370778755 37.553641319
2.387356903 23.569255938
2.403842976 23.681398669
2.420237919 23.929242602
2.436542680 24.185164249
2.452758213 24.376987782
2.468885476 24.568622000
2.484925428 24.731379222
2.500879031 33.745125734
2.516747242 56.869570898
2.532531013 25.331712446
2.548231296 25.346470941
2.563849033 25.497293154
2.579385162 25.700059914
2.594840615 25.920998682
2.610216322 26.129111818
2.625513202 26.285835307
2.640732162 26.385545895
2.655874099 24.072487298
2.670939901 20.361116203
2.685930461 20.370138540
2.700846646 20.464455038
2.715689312 20.598625815
2.730459314 20.883679895
2.745157495 20.888114356
2.759784680 21.022363277
2.774341688 21.264698976
2.788829335 21.308475364
2.803248409 21.581219940
2.817599703 21.942990515
2.831883993 21.658510852
2.846102033 22.193929326
2.860254593 22.302682140
2.874342405 21.540484968
2.888366209 22.610249245
2.902326722 22.576088791
2.916224657 21.885266726
2.930060714 90.713769645
2.943835582 230.268973682
2.957549945 22.932581124
2.971204469 23.010088282
2.984799817 22.816635836
2.998336636 23.024114429
3.011815567 23.058325940
3.025237241 22.988917853
3.038602276 23.079230710
3.051911289 23.132028885
3.065164872 23.230754711
3.078363631 23.426238680
3.091508141 72.494457639
3.104598979 27.667399602
3.117636714 23.482268272
3.130621894 23.581021759
3.143555080 23.657469750
3.156436806 23.725726148
3.169267600 23.796535676
3.182047999 23.955685576
3.194778511 24.088347424
3.207459640 23.992742820
3.220091898 24.075971380
3.232675775 28.502061844
3.245211750 68.904815045
3.257700306 52.556005549
3.270141919 30.226732404
3.282537049 24.323766918
3.294886149 24.496589222
3.307189675 24.598195466
3.319448074 24.712692481
3.331661779 24.849782224
3.343831218 24.989831233
3.355956818 24.977303462
3.368039001 24.975797693
3.380078179 25.002971644
3.392074756 25.037178423
3.404029129 25.091004490
3.415941693 25.148915351
3.427812842 25.206012282
3.439642961 25.253584466
3.451432423 25.286323524
3.463181602 25.339066080
3.474890863 25.431695788
3.486560566 25.500982780
3.498191070 25.538237470
3.509782730 28.168676090
3.521335893 40.347560998
3.532850899 92.745508921
3.544328085 104.792147993
3.555767784 43.833903119
3.567170323 31.131589657
3.578536026 25.930683637
3.589865211 26.010925514
3.601158193 26.075832779
3.612415282 26.142552702
3.623636785 26.208453022
3.634823004 26.270044931
3.645974237 26.301789778
3.657090776 26.337260574
3.668172916 26.391474239
3.679220940 26.461111451
3.690235132 26.522445549
3.701215771 26.570563493
3.712163130 26.656567344
3.723077483 26.737466281
